Date,Price
1/14/16,13.75
1/15/16,13.67
1/19/16,13.65
1/20/16,13.25
1/21/16,13.33
1/22/16,13.50
1/25/16,13.09
1/26/16,12.90
1/27/16,12.54
1/28/16,12.65
1/29/16,12.75
2/1/16,13.13
2/2/16,12.19
2/3/16,11.57
2/4/16,11.69
2/5/16,10.84
2/8/16,9.87
2/9/16,9.88
2/10/16,9.58
2/11/16,10.03
2/12/16,10.07
2/16/16,10.34
2/17/16,11.25
2/18/16,11.12
2/19/16,11.11
2/22/16,11.85
2/23/16,11.81
2/24/16,11.93
2/25/16,12.50
2/26/16,12.69
2/29/16,12.80
3/1/16,12.42
3/2/16,12.56
3/3/16,13.05
3/4/16,13.40
3/7/16,13.69
3/8/16,13.51
3/9/16,13.91
3/10/16,13.68
3/11/16,13.83
3/14/16,14.34
3/15/16,14.56
3/16/16,14.80
3/17/16,15.09
3/18/16,15.52
3/21/16,15.89
3/22/16,15.62
3/23/16,14.84
3/24/16,15.18
3/28/16,15.35
3/29/16,15.34
3/30/16,15.13
3/31/16,15.32
4/1/16,15.84
4/4/16,16.47
4/5/16,17.03
4/6/16,17.69
4/7/16,17.15
4/8/16,16.67
4/11/16,16.66
4/12/16,16.52
4/13/16,16.97
4/14/16,16.79
4/15/16,16.97
4/18/16,16.93
4/19/16,16.49
4/20/16,16.66
4/21/16,16.55
4/22/16,16.92
4/25/16,16.79
4/26/16,16.92
4/27/16,16.76
4/28/16,16.51
4/29/16,16.05
5/2/16,16.12
5/3/16,15.49
5/4/16,14.84
5/5/16,14.10
5/6/16,14.33
5/9/16,13.93
5/10/16,13.91
5/11/16,13.93
5/12/16,13.82
5/13/16,13.84
5/16/16,13.89
5/17/16,13.64
5/18/16,14.08
5/19/16,14.35
5/20/16,14.69
5/23/16,14.41
5/24/16,14.53
5/25/16,14.64
5/26/16,15.01
5/27/16,14.87
5/31/16,14.88
6/1/16,14.64
6/2/16,14.60
6/3/16,14.60
6/6/16,14.71
6/7/16,15.49
6/8/16,15.70
6/9/16,15.29
6/10/16,14.59
6/13/16,14.52
6/14/16,14.33
6/15/16,14.51
6/16/16,14.53
6/17/16,14.36
6/20/16,14.65
6/21/16,14.64
6/22/16,13.11
6/23/16,13.09
6/24/16,12.88
6/27/16,13.24
6/28/16,13.45
6/29/16,14.01
6/30/16,14.15
7/1/16,14.43
7/5/16,14.27
7/6/16,14.30
7/7/16,14.40
7/8/16,14.45
7/11/16,14.99
7/12/16,14.98
7/13/16,14.84
7/14/16,14.77
7/15/16,14.69
7/18/16,15.08
7/19/16,15.02
7/20/16,15.22
7/21/16,14.70
7/22/16,14.82
7/25/16,15.33
7/26/16,15.30
7/27/16,15.23
7/28/16,15.37
7/29/16,15.65
8/1/16,15.33
8/2/16,15.15
8/3/16,15.05
8/4/16,15.37
8/5/16,15.34
8/8/16,15.08
8/9/16,15.27
8/10/16,15.04
8/11/16,14.99
8/12/16,15.04
8/15/16,15.04
8/16/16,14.91
8/17/16,14.88
8/18/16,14.90
8/19/16,15.00
8/22/16,14.86
8/23/16,14.99
8/24/16,14.84
8/25/16,14.73
8/26/16,14.67
8/29/16,14.35
8/30/16,14.09
8/31/16,14.13
9/1/16,13.38
9/2/16,13.19
9/6/16,13.52
9/7/16,13.45
9/8/16,13.16
9/9/16,12.96
9/12/16,13.22
9/13/16,13.07
9/14/16,13.09
9/15/16,13.36
9/16/16,13.69
9/19/16,13.76
9/20/16,13.64
9/21/16,13.68
9/22/16,13.76
9/23/16,13.83
9/26/16,13.93
9/27/16,13.72
9/28/16,13.75
9/29/16,13.38
9/30/16,13.60
10/3/16,14.25
10/4/16,14.09
10/5/16,13.90
10/6/16,13.40
10/7/16,13.11
10/10/16,13.40
10/11/16,13.34
10/12/16,13.43
10/13/16,13.35
10/14/16,13.10
10/17/16,12.93
10/18/16,13.27
10/19/16,13.57
10/20/16,13.27
10/21/16,13.34
10/24/16,13.52
10/25/16,13.49
10/26/16,13.48
10/27/16,13.60
10/28/16,13.33
10/31/16,13.18
11/1/16,12.72
11/2/16,12.53
11/3/16,12.49
11/4/16,12.70
11/7/16,12.88
11/8/16,13.00
11/9/16,12.67
11/10/16,12.36
11/11/16,12.57
11/14/16,12.10
11/15/16,12.25
11/16/16,12.26
11/17/16,12.58
11/18/16,12.33
11/21/16,12.30
11/22/16,12.74
11/23/16,12.88
11/25/16,13.11
11/28/16,13.07
11/29/16,12.64
11/30/16,12.63
12/1/16,12.13
12/2/16,12.10
12/5/16,12.45
12/6/16,12.39
12/7/16,12.88
12/8/16,12.82
12/9/16,12.81
12/12/16,12.83
12/13/16,13.21
12/14/16,13.25
12/15/16,13.17
12/16/16,13.50
12/19/16,13.52
12/20/16,13.92
12/21/16,13.85
12/22/16,13.90
12/23/16,14.22
12/27/16,14.64
12/28/16,14.65
12/29/16,14.31
12/30/16,14.25
1/3/17,14.47
1/4/17,15.13
1/5/17,15.12
1/6/17,15.27
1/9/17,15.42
1/10/17,15.32
1/11/17,15.32
1/12/17,15.31
1/13/17,15.85
1/17/17,15.71
1/18/17,15.89
1/19/17,16.25
1/20/17,16.32
1/23/17,16.59
1/24/17,16.97
1/25/17,16.96
1/26/17,16.83
1/27/17,16.86
1/30/17,16.71
1/31/17,16.80
2/1/17,16.62
2/2/17,16.77
2/3/17,16.76
2/6/17,17.18
2/7/17,17.17
2/8/17,17.47
2/9/17,17.95
2/10/17,17.95
2/13/17,18.71
2/14/17,18.73
2/15/17,18.65
2/16/17,17.93
2/17/17,18.15
2/21/17,18.49
2/22/17,18.23
2/23/17,17.07
2/24/17,17.13
2/27/17,16.42
2/28/17,16.67
3/1/17,16.67
3/2/17,16.70
3/3/17,16.77
3/6/17,16.75
3/7/17,16.57
3/8/17,16.46
3/9/17,16.33
3/10/17,16.25
3/13/17,16.41
3/14/17,17.20
3/15/17,17.05
3/16/17,17.47
3/17/17,17.43
3/20/17,17.46
3/21/17,16.71
3/22/17,17.00
3/23/17,16.99
3/24/17,17.54
3/27/17,18.01
3/28/17,18.50
3/29/17,18.49
3/30/17,18.53
3/31/17,18.55
4/3/17,19.90
4/4/17,20.25
4/5/17,19.67
4/6/17,19.91
4/7/17,20.17
4/10/17,20.83
4/11/17,20.58
4/12/17,19.79
4/13/17,20.27
4/17/17,20.10
4/18/17,20.02
4/19/17,20.37
4/20/17,20.17
4/21/17,20.37
4/24/17,20.54
4/25/17,20.92
4/26/17,20.68
4/27/17,20.58
4/28/17,20.94
5/1/17,21.52
5/2/17,21.26
5/3/17,20.73
5/4/17,19.70
5/5/17,20.56
5/8/17,20.48
5/9/17,21.42
5/10/17,21.68
5/11/17,21.54
5/12/17,21.65
5/15/17,21.06
5/16/17,21.13
5/17/17,20.41
5/18/17,20.87
5/19/17,20.72
5/22/17,20.69
5/23/17,20.26
5/24/17,20.68
5/25/17,21.12
5/26/17,21.68
5/30/17,22.34
5/31/17,22.73
6/1/17,22.69
6/2/17,22.66
6/5/17,23.15
6/6/17,23.52
6/7/17,23.98
6/8/17,24.67
6/9/17,23.82
6/12/17,23.93
6/13/17,25.06
6/14/17,25.38
6/15/17,25.02
6/16/17,24.76
6/19/17,24.65
6/20/17,24.82
6/21/17,25.09
6/22/17,25.51
6/23/17,25.56
6/26/17,25.17
6/27/17,24.16
6/28/17,24.75
6/29/17,24.05
6/30/17,24.11
7/3/17,23.51
7/5/17,21.81
7/6/17,20.59
7/7/17,20.88
7/10/17,21.07
7/11/17,21.81
7/12/17,21.97
7/13/17,21.56
7/14/17,21.85
7/17/17,21.30
7/18/17,21.88
7/19/17,21.68
7/20/17,21.99
7/21/17,21.89
7/24/17,22.83
7/25/17,22.64
7/26/17,22.92
7/27/17,22.30
7/28/17,22.34
7/31/17,21.56
8/1/17,21.30
8/2/17,21.73
8/3/17,23.14
8/4/17,23.79
8/7/17,23.68
8/8/17,24.35
8/9/17,24.24
8/10/17,23.69
8/11/17,23.86
8/14/17,24.25
8/15/17,24.16
8/16/17,24.19
8/17/17,23.46
8/18/17,23.16
8/21/17,22.52
8/22/17,22.76
8/23/17,23.52
8/24/17,23.53
8/25/17,23.20
8/28/17,23.04
8/29/17,23.16
8/30/17,23.55
8/31/17,23.73
9/1/17,23.69
9/5/17,23.31
9/6/17,22.97
9/7/17,23.37
9/8/17,22.89
9/11/17,24.25
9/12/17,24.18
9/13/17,24.42
9/14/17,25.18
9/15/17,25.32
9/18/17,25.67
9/19/17,25.01
9/20/17,24.93
9/21/17,24.43
9/22/17,23.41
9/25/17,23.00
9/26/17,23.02
9/27/17,22.73
9/28/17,22.64
9/29/17,22.74
10/2/17,22.77
10/3/17,23.21
10/4/17,23.67
10/5/17,23.69
10/6/17,23.79
10/9/17,22.86
10/10/17,23.71
10/11/17,23.64
10/12/17,23.71
10/13/17,23.70
10/16/17,23.37
10/17/17,23.72
10/18/17,23.98
10/19/17,23.45
10/20/17,23.01
10/23/17,22.47
10/24/17,22.49
10/25/17,21.72
10/26/17,21.74
10/27/17,21.39
10/30/17,21.34
10/31/17,22.10
11/1/17,21.41
11/2/17,19.95
11/3/17,20.41
11/6/17,20.19
11/7/17,20.40
11/8/17,20.29
11/9/17,20.20
11/10/17,20.20
11/13/17,21.03
11/14/17,20.58
11/15/17,20.75
11/16/17,20.83
11/17/17,21.00
11/20/17,20.58
11/21/17,21.19
11/22/17,20.84
11/24/17,21.04
11/27/17,21.12
11/28/17,21.17
11/29/17,20.50
11/30/17,20.59
12/1/17,20.44
12/4/17,20.35
12/5/17,20.25
12/6/17,20.88
12/7/17,20.75
12/8/17,21.01
12/11/17,21.93
12/12/17,22.74
12/13/17,22.60
12/14/17,22.53
12/15/17,22.90
12/18/17,22.59
12/19/17,22.07
12/20/17,21.93
12/21/17,22.11
12/22/17,21.68
12/26/17,21.15
12/27/17,20.78
12/28/17,21.02
12/29/17,20.76
1/2/18,21.37
1/3/18,21.15
1/4/18,20.97
1/5/18,21.11
1/8/18,22.43
1/9/18,22.25
1/10/18,22.32
1/11/18,22.53
1/12/18,22.41
1/16/18,22.67
1/17/18,23.14
1/18/18,22.97
1/19/18,23.33
1/22/18,23.44
1/23/18,23.52
1/24/18,23.06
1/25/18,22.51
1/26/18,22.86
1/29/18,23.30
1/30/18,23.05
1/31/18,23.62
2/1/18,23.28
2/2/18,22.92
2/5/18,22.21
2/6/18,22.26
2/7/18,23.00
2/8/18,21.02
2/9/18,20.69
2/12/18,21.05
2/13/18,21.58
2/14/18,21.49
2/15/18,22.27
2/16/18,22.37
2/20/18,22.32
2/21/18,22.22
2/22/18,23.08
2/23/18,23.47
2/26/18,23.83
2/27/18,23.40
2/28/18,22.87
3/1/18,22.06
3/2/18,22.34
3/5/18,22.22
3/6/18,21.88
3/7/18,22.15
3/8/18,21.94
3/9/18,21.81
3/12/18,23.03
3/13/18,22.79
3/14/18,21.78
3/15/18,21.71
3/16/18,21.42
3/19/18,20.90
3/20/18,20.70
3/21/18,21.10
3/22/18,20.61
3/23/18,20.10
3/26/18,20.28
3/27/18,18.61
3/28/18,17.19
3/29/18,17.74
4/2/18,16.83
4/3/18,17.84
4/4/18,19.13
4/5/18,20.38
4/6/18,19.95
4/9/18,19.31
4/10/18,20.31
4/11/18,20.06
4/12/18,19.61
4/13/18,20.02
4/16/18,19.41
4/17/18,19.18
4/18/18,19.56
4/19/18,20.01
4/20/18,19.35
4/23/18,18.89
4/24/18,18.90
4/25/18,18.71
4/26/18,19.03
4/27/18,19.61
4/30/18,19.59
5/1/18,19.99
5/2/18,20.08
5/3/18,18.96
5/4/18,19.61
5/7/18,20.18
5/8/18,20.13
5/9/18,20.46
5/10/18,20.33
5/11/18,20.07
5/14/18,19.46
5/15/18,18.95
5/16/18,19.10
5/17/18,18.97
5/18/18,18.45
5/21/18,18.97
5/22/18,18.33
5/23/18,18.60
5/24/18,18.52
5/25/18,18.59
5/29/18,18.92
5/30/18,19.45
5/31/18,18.98
6/1/18,19.45
6/4/18,19.78
6/5/18,19.41
6/6/18,21.30
6/7/18,21.07
6/8/18,21.18
6/11/18,22.14
6/12/18,22.85
6/13/18,22.99
6/14/18,23.85
6/15/18,23.88
6/18/18,24.72
6/19/18,23.50
6/20/18,24.15
6/21/18,23.17
6/22/18,22.24
6/25/18,22.20
6/26/18,22.80
6/27/18,22.97
6/28/18,23.33
6/29/18,22.86
7/2/18,22.34
7/3/18,20.72
7/5/18,20.61
7/6/18,20.59
7/9/18,21.23
7/10/18,21.50
7/11/18,21.26
7/12/18,21.11
7/13/18,21.26
7/16/18,20.67
7/17/18,21.51
7/18/18,21.59
7/19/18,21.35
7/20/18,20.91
7/23/18,20.21
7/24/18,19.83
7/25/18,20.58
7/26/18,20.44
7/27/18,19.81
7/30/18,19.34
7/31/18,19.88
8/1/18,20.06
8/2/18,23.30
8/3/18,23.21
8/6/18,22.80
8/7/18,25.30
8/8/18,24.69
8/9/18,23.50
8/10/18,23.70
8/13/18,23.76
8/14/18,23.18
8/15/18,22.58
8/16/18,22.36
8/17/18,20.37
8/20/18,20.56
8/21/18,21.46
8/22/18,21.44
8/23/18,21.34
8/24/18,21.52
8/27/18,21.28
8/28/18,20.79
8/29/18,20.33
8/30/18,20.21
8/31/18,20.11
9/4/18,19.26
9/5/18,18.72
9/6/18,18.73
9/7/18,17.55
9/10/18,19.03
9/11/18,18.63
9/12/18,19.37
9/13/18,19.30
9/14/18,19.68
9/17/18,19.66
9/18/18,19.00
9/19/18,19.93
9/20/18,19.89
9/21/18,19.94
9/24/18,19.98
9/25/18,20.07
9/26/18,20.64
9/27/18,20.50
9/28/18,17.65
10/1/18,20.71
10/2/18,20.07
10/3/18,19.65
10/4/18,18.79
10/5/18,17.46
10/8/18,16.70
10/9/18,17.52
10/10/18,17.13
10/11/18,16.82
10/12/18,17.25
10/15/18,17.31
10/16/18,18.44
10/17/18,18.12
10/18/18,17.59
10/19/18,17.33
10/22/18,17.40
10/23/18,19.61
10/24/18,19.23
10/25/18,20.99
10/26/18,22.06
10/29/18,22.32
10/30/18,21.99
10/31/18,22.49
11/1/18,22.95
11/2/18,23.09
11/5/18,22.76
11/6/18,22.74
11/7/18,23.21
11/8/18,23.43
11/9/18,23.37
11/12/18,22.09
11/13/18,22.58
11/14/18,22.93
11/15/18,23.23
11/16/18,23.62
11/19/18,23.56
11/20/18,23.17
11/21/18,22.55
11/23/18,21.72
11/26/18,23.07
11/27/18,22.93
11/28/18,23.19
11/29/18,22.74
11/30/18,23.37
12/3/18,23.90
12/4/18,23.98
12/6/18,24.20
12/7/18,23.86
12/10/18,24.34
12/11/18,24.45
12/12/18,24.44
12/13/18,25.12
12/14/18,24.38
12/17/18,23.23
12/18/18,22.47
12/19/18,22.20
12/20/18,21.03
12/21/18,21.32
12/24/18,19.69
12/26/18,21.74
12/27/18,21.08
12/28/18,22.26
12/31/18,22.19
1/2/19,20.67
1/3/19,20.02
1/4/19,21.18
1/7/19,22.33
1/8/19,22.36
1/9/19,22.57
1/10/19,23.00
1/11/19,23.15
1/14/19,22.29
1/15/19,22.96
1/16/19,23.07
1/17/19,23.15
1/18/19,20.15
1/22/19,19.93
1/23/19,19.17
1/24/19,19.43
1/25/19,19.80
1/28/19,19.76
1/29/19,19.83
1/30/19,20.58
1/31/19,20.47
2/1/19,20.81
2/4/19,20.86
2/5/19,21.42
2/6/19,21.15
2/7/19,20.50
2/8/19,20.39
2/11/19,20.86
2/12/19,20.79
2/13/19,20.54
2/14/19,20.25
2/15/19,20.53
2/19/19,20.38
2/20/19,20.17
2/21/19,19.42
2/22/19,19.65
2/25/19,19.92
2/26/19,19.86
2/27/19,20.98
2/28/19,21.33
3/1/19,19.65
3/4/19,19.02
3/5/19,18.44
3/6/19,18.42
3/7/19,18.44
3/8/19,18.94
3/11/19,19.39
3/12/19,18.89
3/13/19,19.26
3/14/19,19.33
3/15/19,18.36
3/18/19,17.97
3/19/19,17.83
3/20/19,18.24
3/21/19,18.27
3/22/19,17.64
3/25/19,17.36
3/26/19,17.85
3/27/19,18.32
3/28/19,18.57
3/29/19,18.66
4/1/19,19.28
4/2/19,19.06
4/3/19,19.45
4/4/19,17.85
4/5/19,18.33
4/8/19,18.21
4/9/19,18.15
4/10/19,18.40
4/11/19,17.89
4/12/19,17.85
4/15/19,17.76
4/16/19,18.22
4/17/19,18.08
4/18/19,18.22
4/22/19,17.52
4/23/19,17.59
4/24/19,17.24
4/25/19,16.51
4/26/19,15.68
4/29/19,16.10
4/30/19,15.91
5/1/19,15.60
5/2/19,16.27
5/3/19,17.00
5/6/19,17.02
5/7/19,16.47
5/8/19,16.32
5/9/19,16.13
5/10/19,15.97
5/13/19,15.13
5/14/19,15.49
5/15/19,15.46
5/16/19,15.22
5/17/19,14.07
5/20/19,13.69
5/21/19,13.67
5/22/19,12.85
5/23/19,13.03
5/24/19,12.71
5/28/19,12.58
5/29/19,12.66
5/30/19,12.55
5/31/19,12.34
6/3/19,11.93
6/4/19,12.91
6/5/19,13.11
6/6/19,13.73
6/7/19,13.63
6/10/19,14.19
6/11/19,14.47
6/12/19,13.95
6/13/19,14.26
6/14/19,14.33
6/17/19,15.00
6/18/19,14.98
6/19/19,15.10
6/20/19,14.64
6/21/19,14.79
6/24/19,14.91
6/25/19,14.65
6/26/19,14.62
6/27/19,14.86
6/28/19,14.90
7/1/19,15.14
7/2/19,14.97
7/3/19,15.66
7/5/19,15.54
7/8/19,15.36
7/9/19,15.34
7/10/19,15.93
7/11/19,15.91
7/12/19,16.34
7/15/19,16.90
7/16/19,16.83
7/17/19,16.99
7/18/19,16.90
7/19/19,17.21
7/22/19,17.05
7/23/19,17.34
7/24/19,17.66
7/25/19,15.25
7/26/19,15.20
7/29/19,15.72
7/30/19,16.15
7/31/19,16.11
8/1/19,15.59
8/2/19,15.62
8/5/19,15.22
8/6/19,15.38
8/7/19,15.56
8/8/19,15.89
8/9/19,15.67
8/12/19,15.27
8/13/19,15.67
8/14/19,14.64
8/15/19,14.38
8/16/19,14.66
8/19/19,15.12
8/20/19,15.06
8/21/19,14.72
8/22/19,14.81
8/23/19,14.09
8/26/19,14.33
8/27/19,14.27
8/28/19,14.37
8/29/19,14.78
8/30/19,15.04
9/3/19,15.00
9/4/19,14.71
9/5/19,15.31
9/6/19,15.16
9/9/19,15.45
9/10/19,15.70
9/11/19,16.47
9/12/19,16.39
9/13/19,16.35
9/16/19,16.19
9/17/19,16.32
9/18/19,16.23
9/19/19,16.44
9/20/19,16.04
9/23/19,16.08
9/24/19,14.88
9/25/19,15.25
9/26/19,16.17
9/27/19,16.14
9/30/19,16.06
10/1/19,16.31
10/2/19,16.21
10/3/19,15.54
10/4/19,15.43
10/7/19,15.85
10/8/19,16.00
10/9/19,16.30
10/10/19,16.32
10/11/19,16.53
10/14/19,17.13
10/15/19,17.19
10/16/19,17.32
10/17/19,17.46
10/18/19,17.13
10/21/19,16.90
10/22/19,17.04
10/23/19,16.98
10/24/19,19.98
10/25/19,21.88
10/28/19,21.85
10/29/19,21.08
10/30/19,21.00
10/31/19,20.99
11/1/19,20.89
11/4/19,21.16
11/5/19,21.15
11/6/19,21.77
11/7/19,22.37
11/8/19,22.48
11/11/19,23.01
11/12/19,23.33
11/13/19,23.07
11/14/19,23.29
11/15/19,23.48
11/18/19,23.33
11/19/19,23.97
11/20/19,23.48
11/21/19,23.66
11/22/19,22.20
11/25/19,22.42
11/26/19,21.93
11/27/19,22.09
11/29/19,22.00
12/2/19,22.32
12/3/19,22.41
12/4/19,22.20
12/5/19,22.02
12/6/19,22.39
12/9/19,22.64
12/10/19,23.26
12/11/19,23.51
12/12/19,23.98
12/13/19,23.89
12/16/19,25.43
12/17/19,25.27
12/18/19,26.21
12/19/19,26.94
12/20/19,27.04
12/23/19,27.95
12/24/19,28.35
12/26/19,28.73
12/27/19,28.69
12/30/19,27.65
12/31/19,27.89
1/2/20,28.68
1/3/20,29.53
1/6/20,30.10
1/7/20,31.27
1/8/20,32.81
1/9/20,32.09
1/10/20,31.88
1/13/20,34.99
1/14/20,35.86
1/15/20,34.57
1/16/20,34.23
1/17/20,34.03
1/21/20,36.48
1/22/20,37.97
1/23/20,38.15
1/24/20,37.65
1/27/20,37.20
1/28/20,37.79
1/29/20,38.73
1/30/20,42.72
1/31/20,43.37
2/3/20,52.00
2/4/20,59.14
2/5/20,48.98
2/6/20,49.93
2/7/20,49.87
2/10/20,51.42
2/11/20,51.63
2/12/20,51.15
2/13/20,53.60
2/14/20,53.34
2/18/20,57.23
2/19/20,61.16
2/20/20,59.96
2/21/20,60.07
2/24/20,55.59
2/25/20,53.33
2/26/20,51.92
2/27/20,45.27
2/28/20,44.53
3/2/20,49.57
3/3/20,49.70
3/4/20,49.97
3/5/20,48.30
3/6/20,46.90
3/9/20,40.53
3/10/20,43.02
3/11/20,42.28
3/12/20,37.37
3/13/20,36.44
3/16/20,29.67
3/17/20,28.68
3/18/20,24.08
3/19/20,28.51
3/20/20,28.50
3/23/20,28.95
3/24/20,33.67
3/25/20,35.95
3/26/20,35.21
3/27/20,34.29
3/30/20,33.48
3/31/20,34.93
4/1/20,32.10
4/2/20,30.30
4/3/20,32.00
4/6/20,34.42
4/7/20,36.36
4/8/20,36.59
4/9/20,38.20
4/13/20,43.40
4/14/20,47.33
4/15/20,48.66
4/16/20,49.68
4/17/20,50.26
4/20/20,49.76
4/21/20,45.78
4/22/20,48.81
4/23/20,47.04
4/24/20,48.34
4/27/20,53.25
4/28/20,51.27
4/29/20,53.37
4/30/20,52.13
5/1/20,46.75
5/4/20,50.75
5/5/20,51.21
5/6/20,52.17
5/7/20,52.00
5/8/20,54.63
5/11/20,54.09
5/12/20,53.96
5/13/20,52.73
5/14/20,53.56
5/15/20,53.28
5/18/20,54.24
5/19/20,53.87
5/20/20,54.37
5/21/20,55.17
5/22/20,54.46
5/26/20,54.59
5/27/20,54.68
5/28/20,53.72
5/29/20,55.67
6/1/20,59.87
6/2/20,58.77
6/3/20,58.86
6/4/20,57.63
6/5/20,59.04
6/8/20,63.33
6/9/20,62.71
6/10/20,68.34
6/11/20,64.86
6/12/20,62.35
6/15/20,66.06
6/16/20,65.48
6/17/20,66.12
6/18/20,66.93
6/19/20,66.73
6/22/20,66.29
6/23/20,66.79
6/24/20,64.06
6/25/20,65.73
6/26/20,63.98
6/29/20,67.29
6/30/20,71.99
7/1/20,74.64
7/2/20,80.58
7/6/20,91.44
7/7/20,92.66
7/8/20,91.06
7/9/20,92.95
7/10/20,102.98
7/13/20,99.80
7/14/20,101.12
7/15/20,103.07
7/16/20,100.04
7/17/20,100.06
7/20/20,109.53
7/21/20,104.56
7/22/20,106.16
7/23/20,100.87
7/24/20,94.47
7/27/20,102.64
7/28/20,98.43
7/29/20,99.94
7/30/20,99.17
7/31/20,95.38
8/3/20,99.00
8/4/20,99.13
8/5/20,99.00
8/6/20,99.31
8/7/20,96.85
8/10/20,94.57
8/11/20,91.63
8/12/20,103.65
8/13/20,108.07
8/14/20,110.05
8/17/20,122.38
8/18/20,125.81
8/19/20,125.24
8/20/20,133.46
8/21/20,136.67
8/24/20,134.28
8/25/20,134.89
8/26/20,143.54
8/27/20,149.25
8/28/20,147.56
8/31/20,166.11
9/1/20,158.35
9/2/20,149.12
9/3/20,135.67
9/4/20,139.44
9/8/20,110.07
9/9/20,122.09
9/10/20,123.78
9/11/20,124.24
9/14/20,139.87
9/15/20,149.92
9/16/20,147.25
9/17/20,141.14
9/18/20,147.38
9/21/20,149.80
9/22/20,141.41
9/23/20,126.79
9/24/20,129.26
9/25/20,135.78
9/28/20,140.40
9/29/20,139.69
9/30/20,143.00
10/1/20,149.39
10/2/20,138.36
10/5/20,141.89
10/6/20,137.99
10/7/20,141.77
10/8/20,141.97
10/9/20,144.67
10/12/20,147.43
10/13/20,148.88
10/14/20,153.77
10/15/20,149.63
10/16/20,146.56
10/19/20,143.61
10/20/20,140.65
10/21/20,140.88
10/22/20,141.93
10/23/20,140.21
10/26/20,140.09
10/27/20,141.56
10/28/20,135.34
10/29/20,136.94
10/30/20,129.35
11/2/20,133.50
11/3/20,141.30
11/4/20,140.33
11/5/20,146.03
11/6/20,143.32
11/9/20,140.42
11/10/20,136.79
11/11/20,139.04
11/12/20,137.25
11/13/20,136.17
11/16/20,136.03
11/17/20,147.20
11/18/20,162.21
11/19/20,166.42
11/20/20,163.20
11/23/20,173.95
11/24/20,185.13
11/25/20,191.33
11/27/20,195.25
11/30/20,189.20
12/1/20,194.92
12/2/20,189.61
12/3/20,197.79
12/4/20,199.68
12/7/20,213.92
12/8/20,216.63
12/9/20,201.49
12/10/20,209.02
12/11/20,203.33
12/14/20,213.28
12/15/20,211.08
12/16/20,207.59
12/17/20,218.63
12/18/20,231.67
12/21/20,216.62
12/22/20,213.45
12/23/20,215.33
12/24/20,220.59
12/28/20,221.23
12/29/20,222.00
12/30/20,231.59
12/31/20,235.22
1/4/21,243.26
1/5/21,245.04
1/6/21,251.99
1/7/21,272.01
1/8/21,293.34
1/11/21,270.40
1/12/21,283.15
1/13/21,284.80
1/14/21,281.67
1/15/21,275.39
1/19/21,281.52
1/20/21,283.48
1/21/21,281.66
1/22/21,282.21
1/25/21,293.60
1/26/21,294.36
1/27/21,288.05
1/28/21,278.48
1/29/21,264.51
2/1/21,279.94
2/2/21,290.93
2/3/21,284.90
2/4/21,283.33
2/5/21,284.08
2/8/21,287.81
2/9/21,283.15
2/10/21,268.27
2/11/21,270.55
2/12/21,272.04
2/16/21,265.41
2/17/21,266.05
2/18/21,262.46
2/19/21,260.43
2/22/21,238.17
2/23/21,232.95
2/24/21,247.34
2/25/21,227.41
2/26/21,225.17
3/1/21,239.48
3/2/21,228.81
3/3/21,217.73
3/4/21,207.15
3/5/21,199.32
3/8/21,187.67
3/9/21,224.53
3/10/21,222.69
3/11/21,233.20
3/12/21,231.24
3/15/21,235.98
3/16/21,225.63
3/17/21,233.94
3/18/21,217.72
3/19/21,218.29
3/22/21,223.33
3/23/21,220.72
3/24/21,210.09
3/25/21,213.46
3/26/21,206.24
3/29/21,203.76
3/30/21,211.87
3/31/21,222.64
4/1/21,220.58
4/5/21,230.35
4/6/21,230.54
4/7/21,223.66
4/8/21,227.93
4/9/21,225.67
4/12/21,233.99
4/13/21,254.11
4/14/21,244.08
4/15/21,246.28
4/16/21,246.59
4/19/21,238.21
4/20/21,239.66
4/21/21,248.04
4/22/21,239.90
4/23/21,243.13
4/26/21,246.07
4/27/21,234.91
4/28/21,231.47
4/29/21,225.67
4/30/21,236.48
5/3/21,228.30
5/4/21,224.53
5/5/21,223.65
5/6/21,221.18
5/7/21,224.12
5/10/21,209.68
5/11/21,205.73
5/12/21,196.63
5/13/21,190.56
5/14/21,196.58
5/17/21,192.28
5/18/21,192.62
5/19/21,187.82
5/20/21,195.59
5/21/21,193.63
5/24/21,202.15
5/25/21,201.56
5/26/21,206.38
5/27/21,210.28
5/28/21,208.41
6/1/21,207.97
6/2/21,201.71
6/3/21,190.95
6/4/21,199.68
6/7/21,201.71
6/8/21,201.20
6/9/21,199.59
6/10/21,203.37
6/11/21,203.30
6/14/21,205.90
6/15/21,199.79
6/16/21,201.62
6/17/21,205.53
6/18/21,207.77
6/21/21,206.94
6/22/21,207.90
6/23/21,218.86
6/24/21,226.61
6/25/21,223.96
6/28/21,229.57
6/29/21,226.92
6/30/21,226.57
7/1/21,225.97
7/2/21,226.30
7/6/21,219.86
7/7/21,214.88
7/8/21,217.60
7/9/21,218.98
7/12/21,228.57
7/13/21,222.85
7/14/21,217.79
7/15/21,216.87
7/16/21,214.74
7/19/21,215.41
7/20/21,220.17
7/21/21,218.43
7/22/21,216.42
7/23/21,214.46
7/26/21,219.21
7/27/21,214.93
7/28/21,215.66
7/29/21,225.78
7/30/21,229.07
8/2/21,236.56
8/3/21,236.58
8/4/21,236.97
